"Date","Price","Open","High","Low","Vol.","Change %"
"03/06/2018","3,568.65","3,524.82","3,569.61","3,508.75","","1.24%"
"03/05/2018","3,524.82","3,524.57","3,547.90","3,506.93","","0.01%"
"03/02/2018","3,524.57","3,550.70","3,550.70","3,514.72","","-0.74%"
"03/01/2018","3,550.70","3,527.74","3,561.95","3,496.05","","0.65%"
"02/28/2018","3,527.74","3,560.41","3,560.41","3,501.56","","-0.92%"
"02/27/2018","3,560.41","3,613.81","3,614.61","3,554.01","","-1.48%"
"02/26/2018","3,613.81","3,577.50","3,623.77","3,556.80","","1.01%"
"02/23/2018","3,577.50","3,559.84","3,588.74","3,545.17","","0.50%"
"02/22/2018","3,559.84","3,483.81","3,564.73","3,483.81","","2.18%"
"02/14/2018","3,483.81","3,455.80","3,488.71","3,446.25","","0.81%"
"02/13/2018","3,455.80","3,413.73","3,500.34","3,413.73","","1.23%"
"02/12/2018","3,413.73","3,368.93","3,430.25","3,358.54","","1.33%"
"02/09/2018","3,368.93","3,511.03","3,511.03","3,295.21","","-4.05%"
"02/08/2018","3,511.03","3,544.64","3,563.28","3,478.23","","-0.95%"
"02/07/2018","3,544.64","3,634.87","3,688.64","3,542.75","","-2.48%"
"02/06/2018","3,634.87","3,742.98","3,742.98","3,614.27","","-2.89%"
"02/05/2018","3,742.98","3,739.49","3,743.01","3,679.22","","0.09%"
"02/02/2018","3,739.49","3,717.75","3,740.14","3,661.28","","0.58%"
"02/01/2018","3,717.75","3,745.92","3,754.60","3,688.56","","-0.75%"
"01/31/2018","3,745.92","3,727.22","3,755.11","3,708.16","","0.50%"
"01/30/2018","3,727.22","3,766.22","3,771.78","3,723.27","","-1.04%"
"01/29/2018","3,766.22","3,838.51","3,851.50","3,753.75","","-1.88%"
"01/26/2018","3,838.51","3,825.22","3,857.40","3,814.09","","0.35%"
"01/25/2018","3,825.22","3,846.60","3,847.96","3,797.02","","-0.56%"
"01/24/2018","3,846.60","3,844.82","3,856.23","3,816.67","","0.05%"
"01/23/2018","3,844.82","3,804.75","3,845.71","3,804.75","","1.05%"
"01/22/2018","3,804.75","3,759.33","3,806.64","3,750.74","","1.21%"
"01/19/2018","3,759.33","3,755.41","3,795.40","3,745.25","","0.10%"
"01/18/2018","3,755.41","3,733.08","3,771.78","3,733.08","","0.60%"
"01/17/2018","3,733.08","3,754.52","3,768.81","3,716.30","","-0.57%"
"01/16/2018","3,754.52","3,724.18","3,755.91","3,713.46","","0.81%"
"01/15/2018","3,724.18","3,721.59","3,757.01","3,715.51","","0.07%"
"01/12/2018","3,721.59","3,703.12","3,722.96","3,698.35","","0.50%"
"01/11/2018","3,703.12","3,702.52","3,707.23","3,681.05","","0.02%"
"01/10/2018","3,702.52","3,683.27","3,705.30","3,673.07","","0.52%"
"01/09/2018","3,683.27","3,656.33","3,685.08","3,650.56","","0.74%"
"01/08/2018","3,656.33","3,641.68","3,662.08","3,630.77","","0.40%"
"01/05/2018","3,641.68","3,632.00","3,653.59","3,627.37","","0.27%"
"01/04/2018","3,632.00","3,616.52","3,638.86","3,612.46","","0.43%"
"01/03/2018","3,616.52","3,598.07","3,642.75","3,598.07","","0.51%"
"01/02/2018","3,598.07","3,545.96","3,598.62","3,545.96","","1.47%"
"12/29/2017","3,545.96","3,533.13","3,554.64","3,530.66","","0.36%"
"12/28/2017","3,533.13","3,509.70","3,548.08","3,499.62","","0.67%"
"12/27/2017","3,509.70","3,564.33","3,564.33","3,505.81","","-1.53%"
"12/26/2017","3,564.33","3,551.38","3,566.40","3,528.40","","0.36%"
"12/25/2017","3,551.38","3,559.20","3,590.72","3,537.04","","-0.22%"
"12/22/2017","3,559.20","3,565.45","3,575.63","3,553.51","","-0.18%"
"12/21/2017","3,565.45","3,529.52","3,576.33","3,516.23","","1.02%"
"12/20/2017","3,529.52","3,533.87","3,542.98","3,516.90","","-0.12%"
"12/19/2017","3,533.87","3,486.42","3,534.25","3,486.42","","1.36%"
"12/18/2017","3,486.42","3,484.78","3,508.52","3,471.27","","0.05%"
"12/15/2017","3,484.78","3,527.86","3,527.86","3,479.56","","-1.22%"
"12/14/2017","3,527.86","3,544.16","3,551.18","3,516.57","","-0.46%"
"12/13/2017","3,544.16","3,512.37","3,546.83","3,501.86","","0.91%"
"12/12/2017","3,512.37","3,557.07","3,557.80","3,512.11","","-1.26%"
"12/11/2017","3,557.07","3,498.62","3,557.07","3,498.62","","0.00%"
"12/10/2017","3,557.07","3,557.07","3,557.07","3,557.07","","1.67%"
"12/08/2017","3,498.62","3,469.39","3,507.88","3,454.88","","0.84%"
"12/07/2017","3,469.39","3,507.59","3,510.66","3,456.53","","-1.09%"
"12/06/2017","3,507.59","3,528.50","3,528.50","3,462.97","","-0.59%"
"12/05/2017","3,528.50","3,513.95","3,533.53","3,506.71","","0.41%"
"12/04/2017","3,513.95","3,496.64","3,528.56","3,484.03","","0.00%"
"12/03/2017","3,513.95","3,513.95","3,513.95","3,513.95","","0.50%"
"12/01/2017","3,496.64","3,503.65","3,522.25","3,485.74","","-0.20%"
"11/30/2017","3,503.65","3,546.86","3,546.86","3,488.02","","-1.22%"
"11/29/2017","3,546.86","3,545.25","3,557.51","3,503.28","","0.05%"
"11/28/2017","3,545.25","3,541.54","3,547.99","3,505.89","","0.10%"
"11/27/2017","3,541.54","3,592.26","3,592.26","3,531.11","","-1.41%"
"11/24/2017","3,592.26","3,590.80","3,604.73","3,552.34","","0.04%"
"11/23/2017","3,590.80","3,700.80","3,700.80","3,578.24","","-2.97%"
"11/22/2017","3,700.80","3,689.58","3,729.40","3,668.03","","0.30%"
"11/21/2017","3,689.58","3,630.72","3,691.09","3,617.75","","1.62%"
"11/20/2017","3,630.72","3,600.79","3,631.33","3,552.37","","0.83%"
"11/17/2017","3,600.79","3,591.55","3,604.76","3,574.94","","0.26%"
"11/16/2017","3,591.55","3,559.19","3,592.32","3,549.30","","0.91%"
"11/15/2017","3,559.19","3,582.73","3,584.63","3,541.98","","-0.66%"
"11/14/2017","3,582.73","3,609.34","3,613.37","3,571.37","","-0.74%"
"11/13/2017","3,609.34","3,592.16","3,615.91","3,592.16","","0.48%"
"11/10/2017","3,592.16","3,560.20","3,596.14","3,552.47","","0.90%"
"11/09/2017","3,560.20","3,534.20","3,560.84","3,527.90","","0.74%"
"11/08/2017","3,534.20","3,541.82","3,567.92","3,527.87","","-0.22%"
"11/07/2017","3,541.82","3,513.31","3,548.84","3,513.31","","0.81%"
"11/06/2017","3,513.31","3,487.47","3,513.98","3,472.96","","0.74%"
"11/03/2017","3,487.47","3,491.75","3,493.96","3,461.78","","-0.12%"
"11/02/2017","3,491.75","3,493.99","3,493.99","3,472.07","","-0.06%"
"11/01/2017","3,493.99","3,502.94","3,524.36","3,488.32","","-0.26%"
"10/31/2017","3,502.94","3,504.35","3,504.42","3,481.55","","-0.04%"
"10/30/2017","3,504.35","3,514.61","3,524.69","3,460.81","","-0.29%"
"10/27/2017","3,514.61","3,486.87","3,516.10","3,485.30","","0.80%"
"10/26/2017","3,486.87","3,473.60","3,503.04","3,469.66","","0.38%"
"10/25/2017","3,473.60","3,457.12","3,474.47","3,452.59","","0.48%"
"10/24/2017","3,457.12","3,435.15","3,457.27","3,427.70","","0.64%"
"10/23/2017","3,435.15","3,430.83","3,439.29","3,424.88","","0.13%"
"10/20/2017","3,430.83","3,433.62","3,433.62","3,415.85","","-0.08%"
"10/19/2017","3,433.62","3,441.39","3,442.11","3,427.72","","-0.23%"
"10/18/2017","3,441.39","3,416.66","3,441.39","3,416.66","","0.72%"
"10/17/2017","3,416.66","3,417.97","3,427.69","3,405.79","","-0.04%"
"10/16/2017","3,417.97","3,422.39","3,445.51","3,416.87","","-0.13%"
"10/13/2017","3,422.39","3,414.21","3,427.16","3,412.82","","0.24%"
"10/12/2017","3,414.21","3,405.14","3,418.38","3,400.75","","0.27%"
"10/11/2017","3,405.14","3,394.68","3,413.54","3,390.89","","0.31%"
"10/10/2017","3,394.68","3,387.94","3,403.94","3,365.66","","0.20%"
"10/09/2017","3,387.94","3,344.54","3,416.05","3,344.54","","1.30%"
"09/29/2017","3,344.54","3,335.76","3,357.95","3,335.76","","0.26%"
"09/28/2017","3,335.76","3,334.67","3,339.74","3,326.94","","0.03%"
"09/27/2017","3,334.67","3,331.03","3,343.79","3,328.90","","0.11%"
"09/26/2017","3,331.03","3,325.75","3,331.03","3,319.42","","0.16%"
"09/25/2017","3,325.75","3,342.03","3,342.03","3,320.50","","-0.49%"
"09/22/2017","3,342.03","3,344.16","3,348.49","3,327.37","","-0.06%"
"09/21/2017","3,344.16","3,350.45","3,362.20","3,343.28","","-0.19%"
"09/20/2017","3,350.45","3,340.45","3,358.31","3,336.09","","0.30%"
"09/19/2017","3,340.45","3,345.91","3,359.85","3,328.64","","-0.16%"
"09/18/2017","3,345.91","3,336.43","3,363.26","3,336.43","","0.28%"
"09/15/2017","3,336.43","3,338.75","3,347.42","3,326.96","","-0.07%"
"09/14/2017","3,338.75","3,348.52","3,357.89","3,329.74","","-0.29%"
"09/13/2017","3,348.52","3,343.41","3,352.06","3,331.24","","0.15%"
"09/12/2017","3,343.41","3,332.47","3,354.58","3,330.54","","0.33%"
"09/11/2017","3,332.47","3,329.54","3,351.74","3,324.22","","0.09%"
"09/08/2017","3,329.54","3,329.41","3,342.05","3,319.09","","0.00%"
"09/07/2017","3,329.41","3,344.65","3,348.89","3,328.38","","-0.46%"
"09/06/2017","3,344.65","3,351.10","3,352.03","3,332.14","","-0.19%"
"09/05/2017","3,351.10","3,336.48","3,355.64","3,333.27","","0.44%"
"09/04/2017","3,336.48","3,321.03","3,337.02","3,308.77","","0.47%"
"09/01/2017","3,321.03","3,314.96","3,332.45","3,311.06","","0.18%"
"08/31/2017","3,314.96","3,329.50","3,333.65","3,296.59","","-0.44%"
"08/30/2017","3,329.50","3,329.79","3,344.57","3,324.04","","-0.01%"
"08/29/2017","3,329.79","3,333.84","3,340.99","3,321.63","","-0.12%"
"08/28/2017","3,333.84","3,303.87","3,355.76","3,303.87","","0.91%"
"08/25/2017","3,303.87","3,253.64","3,304.18","3,253.64","","1.54%"
"08/24/2017","3,253.64","3,268.26","3,277.31","3,248.15","","-0.45%"
"08/23/2017","3,268.26","3,267.15","3,281.29","3,259.01","","0.03%"
"08/22/2017","3,267.15","3,254.89","3,270.04","3,248.76","","0.38%"
"08/21/2017","3,254.89","3,239.79","3,256.90","3,239.79","","0.47%"
"08/18/2017","3,239.79","3,232.72","3,246.29","3,214.71","","0.22%"
"08/17/2017","3,232.72","3,216.75","3,233.81","3,216.75","","0.50%"
"08/16/2017","3,216.75","3,224.49","3,224.49","3,199.54","","-0.24%"
"08/15/2017","3,224.49","3,210.24","3,235.81","3,210.24","","0.44%"
"08/14/2017","3,210.24","3,170.70","3,212.93","3,170.70","","1.25%"
"08/11/2017","3,170.70","3,230.34","3,230.34","3,166.77","","-1.85%"
"08/10/2017","3,230.34","3,246.87","3,258.15","3,208.64","","-0.51%"
"08/09/2017","3,246.87","3,245.46","3,252.94","3,231.29","","0.04%"
"08/08/2017","3,245.46","3,245.03","3,251.96","3,237.50","","0.01%"
"08/07/2017","3,245.03","3,223.60","3,246.75","3,209.51","","0.66%"
"08/04/2017","3,223.60","3,244.30","3,250.15","3,223.16","","-0.64%"
"08/03/2017","3,244.30","3,274.92","3,280.51","3,236.14","","-0.93%"
"08/02/2017","3,274.92","3,283.24","3,296.88","3,273.61","","-0.25%"
"08/01/2017","3,283.24","3,256.74","3,283.28","3,254.70","","0.81%"
"07/31/2017","3,256.74","3,243.25","3,261.59","3,236.28","","0.42%"
"07/28/2017","3,243.25","3,229.17","3,243.75","3,217.31","","0.44%"
"07/27/2017","3,229.17","3,227.79","3,234.51","3,198.58","","0.04%"
"07/26/2017","3,227.79","3,242.21","3,258.33","3,210.75","","-0.44%"
"07/25/2017","3,242.21","3,260.83","3,270.21","3,234.80","","-0.57%"
"07/24/2017","3,260.83","3,243.21","3,268.58","3,236.28","","0.54%"
"07/21/2017","3,243.21","3,258.04","3,260.88","3,237.93","","-0.46%"
"07/20/2017","3,258.04","3,241.43","3,259.82","3,235.62","","0.51%"
"07/19/2017","3,241.43","3,192.51","3,242.53","3,185.16","","1.53%"
"07/18/2017","3,192.51","3,189.56","3,193.82","3,153.30","","0.09%"
"07/17/2017","3,189.56","3,220.54","3,233.19","3,153.35","","-0.96%"
"07/14/2017","3,220.54","3,202.83","3,220.54","3,192.69","","0.55%"
"07/13/2017","3,202.83","3,180.57","3,206.07","3,175.09","","0.70%"
"07/12/2017","3,180.57","3,186.50","3,207.35","3,163.63","","-0.19%"
"07/11/2017","3,186.50","3,170.99","3,211.77","3,164.39","","0.49%"
"07/10/2017","3,170.99","3,172.02","3,183.01","3,162.18","","-0.03%"
"07/07/2017","3,172.02","3,177.14","3,177.14","3,154.47","","-0.16%"
"07/06/2017","3,177.14","3,175.96","3,183.86","3,150.55","","0.04%"
"07/05/2017","3,175.96","3,141.32","3,177.20","3,131.84","","1.10%"
"07/04/2017","3,141.32","3,168.40","3,168.40","3,134.05","","-0.85%"
"07/03/2017","3,168.40","3,183.93","3,184.29","3,154.82","","-0.49%"
"06/30/2017","3,183.93","3,185.13","3,186.57","3,164.96","","-0.04%"
"06/29/2017","3,185.13","3,164.32","3,185.63","3,163.86","","0.66%"
"06/28/2017","3,164.32","3,187.24","3,187.24","3,162.51","","-0.72%"
"06/27/2017","3,187.24","3,178.29","3,188.95","3,162.52","","0.28%"
"06/26/2017","3,178.29","3,135.43","3,181.45","3,135.43","","1.37%"
"06/23/2017","3,135.43","3,106.14","3,135.62","3,089.32","","0.94%"
"06/22/2017","3,106.14","3,102.28","3,145.64","3,097.47","","0.12%"
"06/21/2017","3,102.28","3,067.10","3,102.28","3,063.95","","1.15%"
"06/20/2017","3,067.10","3,072.01","3,080.78","3,061.20","","-0.16%"
"06/19/2017","3,072.01","3,042.97","3,072.70","3,042.97","","0.95%"
"06/16/2017","3,042.97","3,053.71","3,059.47","3,042.06","","-0.35%"
"06/15/2017","3,053.71","3,062.57","3,068.35","3,037.81","","-0.29%"
"06/14/2017","3,062.57","3,105.38","3,105.38","3,057.67","","-1.38%"
"06/13/2017","3,105.38","3,097.64","3,106.07","3,085.43","","0.25%"
"06/12/2017","3,097.64","3,098.06","3,123.47","3,089.78","","-0.01%"
"06/09/2017","3,098.06","3,081.44","3,109.30","3,081.44","","0.54%"
"06/08/2017","3,081.44","3,056.94","3,082.57","3,051.66","","0.80%"
"06/07/2017","3,056.94","3,019.59","3,059.13","3,018.53","","1.24%"
"06/06/2017","3,019.59","3,000.61","3,019.59","2,993.04","","0.63%"
"06/05/2017","3,000.61","3,014.72","3,014.72","2,994.38","","-0.47%"
"06/02/2017","3,014.72","3,022.24","3,022.86","2,999.35","","-0.25%"
"06/01/2017","3,022.24","3,020.36","3,025.05","3,007.42","","0.06%"
"05/31/2017","3,020.36","3,014.78","3,043.23","3,006.08","","0.19%"
"05/26/2017","3,014.78","3,019.31","3,029.00","3,006.74","","-0.15%"
"05/25/2017","3,019.31","2,964.59","3,022.14","2,955.90","","1.85%"
"05/24/2017","2,964.59","2,963.66","2,964.59","2,929.50","","0.03%"
"05/23/2017","2,963.66","2,952.62","2,977.77","2,946.11","","0.37%"
"05/22/2017","2,952.62","2,946.14","2,966.33","2,938.11","","0.22%"
"05/19/2017","2,946.14","2,939.95","2,946.81","2,935.26","","0.21%"
"05/18/2017","2,939.95","2,951.02","2,951.02","2,928.58","","-0.38%"
"05/17/2017","2,951.02","2,970.22","2,971.67","2,949.46","","-0.65%"
"05/16/2017","2,970.22","2,942.11","2,970.41","2,920.66","","0.96%"
"05/15/2017","2,942.11","2,928.62","2,948.86","2,928.62","","0.46%"
"05/12/2017","2,928.62","2,900.89","2,930.15","2,894.69","","0.96%"
"05/11/2017","2,900.89","2,883.46","2,902.36","2,861.50","","0.60%"
"05/10/2017","2,883.46","2,898.72","2,913.81","2,882.54","","-0.53%"
"05/09/2017","2,898.72","2,900.99","2,902.11","2,876.21","","-0.08%"
"05/08/2017","2,900.99","2,925.68","2,925.68","2,889.10","","-0.84%"
"05/05/2017","2,925.68","2,944.72","2,944.72","2,914.34","","-0.65%"
"05/04/2017","2,944.72","2,953.60","2,959.34","2,935.72","","-0.30%"
"05/03/2017","2,953.60","2,964.77","2,969.27","2,945.36","","-0.38%"
"05/02/2017","2,964.77","2,974.58","2,974.58","2,957.23","","-0.33%"
"04/28/2017","2,974.58","2,980.24","2,980.24","2,955.87","","-0.19%"
"04/27/2017","2,980.24","2,979.35","2,981.86","2,940.09","","0.03%"
"04/26/2017","2,979.35","2,974.48","2,997.84","2,974.26","","0.16%"
"04/25/2017","2,974.48","2,964.20","2,981.74","2,958.11","","0.35%"
"04/24/2017","2,964.20","2,997.68","2,997.68","2,945.58","","-1.12%"
"04/21/2017","2,997.68","2,994.21","3,006.72","2,984.68","","0.12%"
"04/20/2017","2,994.21","2,979.69","2,999.54","2,978.20","","0.49%"
"04/19/2017","2,979.69","2,997.43","2,997.43","2,958.77","","-0.59%"
"04/18/2017","2,997.43","3,010.37","3,019.32","2,997.34","","-0.43%"
"04/17/2017","3,010.37","3,015.79","3,015.79","2,987.99","","-0.18%"
"04/14/2017","3,015.79","3,043.18","3,044.37","3,008.66","","-0.90%"
"04/13/2017","3,043.18","3,038.59","3,045.91","3,028.23","","0.15%"
"04/12/2017","3,038.59","3,045.79","3,050.03","3,029.24","","-0.24%"
"04/11/2017","3,045.79","3,034.57","3,048.05","3,003.64","","0.37%"
"04/10/2017","3,034.57","3,041.08","3,046.17","3,031.67","","-0.21%"
"04/07/2017","3,041.08","3,037.16","3,047.96","3,032.32","","0.13%"
"04/06/2017","3,037.16","3,027.94","3,038.84","3,021.19","","0.30%"
"04/05/2017","3,027.94","2,988.87","3,028.02","2,988.87","","1.31%"
"04/03/2017","2,988.87","2,988.87","2,988.87","2,988.87","","0.00%"
"03/31/2017","2,988.87","2,968.59","2,989.24","2,965.63","","0.68%"
"03/30/2017","2,968.59","2,993.11","2,994.83","2,955.82","","-0.82%"
"03/29/2017","2,993.11","2,994.26","3,006.42","2,983.59","","-0.04%"
"03/28/2017","2,994.26","3,001.81","3,005.50","2,987.40","","-0.25%"
"03/27/2017","3,001.81","3,009.78","3,025.93","2,998.31","","-0.26%"
"03/24/2017","3,009.78","2,988.78","3,017.36","2,988.66","","0.70%"
"03/23/2017","2,988.78","2,978.45","2,995.81","2,966.88","","0.35%"
"03/22/2017","2,978.45","2,989.06","2,989.06","2,963.09","","-0.35%"
"03/21/2017","2,989.06","2,972.71","2,989.29","2,969.98","","0.55%"
"03/20/2017","2,972.71","2,968.11","2,975.85","2,955.49","","0.15%"
"03/17/2017","2,968.11","2,996.56","3,002.16","2,964.63","","-0.95%"
"03/16/2017","2,996.56","2,984.53","3,006.60","2,984.53","","0.40%"
"03/15/2017","2,984.53","2,979.78","2,985.69","2,970.87","","0.16%"
"03/14/2017","2,979.78","2,980.02","2,986.94","2,973.91","","-0.01%"
"03/13/2017","2,980.02","2,953.62","2,980.02","2,942.84","","0.89%"
"03/10/2017","2,953.62","2,951.15","2,959.13","2,949.13","","0.08%"
"03/09/2017","2,951.15","2,970.06","2,970.06","2,940.99","","-0.64%"
"03/08/2017","2,970.06","2,972.02","2,976.59","2,963.63","","-0.07%"
"03/07/2017","2,972.02","2,964.59","2,972.11","2,960.11","","0.25%"
"03/06/2017","2,964.59","2,950.41","2,968.28","2,950.25","","0.48%"
"03/03/2017","2,950.41","2,952.17","2,952.17","2,936.83","","-0.06%"
"03/02/2017","2,952.17","2,971.60","2,979.13","2,951.28","","-0.65%"
"03/01/2017","2,971.60","2,967.77","2,983.61","2,964.72","","0.13%"
"02/28/2017","2,967.77","2,961.79","2,973.72","2,958.68","","0.20%"
"02/27/2017","2,961.79","2,984.83","2,984.83","2,957.53","","-0.77%"
"02/24/2017","2,984.83","2,985.11","2,985.11","2,969.50","","-0.01%"
"02/23/2017","2,985.11","2,995.82","2,999.67","2,974.27","","-0.36%"
"02/22/2017","2,995.82","2,989.73","2,996.17","2,983.47","","0.20%"
"02/21/2017","2,989.73","2,980.27","2,995.79","2,980.27","","0.32%"
"02/20/2017","2,980.27","2,937.19","2,981.17","2,937.19","","1.47%"
"02/17/2017","2,937.19","2,956.73","2,964.44","2,935.58","","-0.66%"
"02/16/2017","2,956.73","2,941.62","2,956.73","2,939.83","","0.51%"
"02/15/2017","2,941.62","2,951.43","2,962.49","2,937.72","","-0.33%"
"02/14/2017","2,951.43","2,953.14","2,955.21","2,941.46","","-0.06%"
"02/13/2017","2,953.14","2,935.23","2,955.07","2,935.23","","0.61%"
"02/10/2017","2,935.23","2,920.83","2,941.27","2,920.83","","0.49%"
"02/09/2017","2,920.83","2,910.03","2,929.71","2,907.32","","0.37%"
"02/08/2017","2,910.03","2,898.13","2,910.36","2,883.26","","0.41%"
"02/07/2017","2,898.13","2,903.24","2,907.22","2,888.90","","-0.18%"
"02/06/2017","2,903.24","2,894.93","2,909.82","2,891.42","","0.29%"
"02/03/2017","2,894.93","2,915.01","2,919.04","2,893.56","","-0.69%"
"01/26/2017","2,915.01","2,904.51","2,921.18","2,904.51","","0.36%"
"01/25/2017","2,904.51","2,894.54","2,904.97","2,888.51","","0.34%"
"01/24/2017","2,894.54","2,889.99","2,899.77","2,885.81","","0.16%"
"01/23/2017","2,889.99","2,880.98","2,902.02","2,880.98","","0.31%"
"01/20/2017","2,880.98","2,860.61","2,883.88","2,860.04","","0.71%"
"01/19/2017","2,860.61","2,869.85","2,876.40","2,856.60","","-0.32%"
"01/18/2017","2,869.85","2,857.05","2,878.63","2,853.35","","0.45%"
"01/17/2017","2,857.05","2,852.91","2,857.19","2,831.45","","0.15%"
"01/16/2017","2,852.91","2,850.90","2,855.63","2,809.33","","0.07%"
"01/13/2017","2,850.90","2,848.89","2,865.23","2,841.91","","0.07%"
"01/12/2017","2,848.89","2,862.87","2,869.05","2,847.59","","-0.49%"
"01/11/2017","2,862.87","2,882.45","2,888.88","2,862.75","","-0.68%"
"01/10/2017","2,882.45","2,886.69","2,892.03","2,879.27","","-0.15%"
"01/09/2017","2,886.69","2,871.11","2,888.28","2,869.28","","0.54%"
"01/06/2017","2,871.11","2,888.28","2,889.12","2,870.62","","-0.59%"
"01/05/2017","2,888.28","2,886.36","2,891.89","2,882.85","","0.07%"
"01/04/2017","2,886.36","2,864.48","2,886.75","2,860.88","","0.76%"
"01/03/2017","2,864.48","2,839.91","2,866.05","2,839.91","","1.02%"
"12/30/2016","2,835.46","2,824.55","2,838.18","2,824.31","","0.39%"
"12/29/2016","2,824.55","2,828.79","2,835.80","2,816.51","","-0.15%"
"12/28/2016","2,828.79","2,839.52","2,842.69","2,821.31","","-0.38%"
"12/27/2016","2,839.52","2,842.88","2,850.41","2,839.19","","-0.12%"
"12/26/2016","2,842.88","2,831.61","2,842.88","2,799.17","","0.40%"
"12/23/2016","2,831.61","2,853.63","2,853.63","2,826.12","","-0.77%"
"12/22/2016","2,853.63","2,855.43","2,856.69","2,842.32","","-0.06%"
"12/21/2016","2,855.43","2,831.88","2,858.54","2,831.88","","0.83%"
"12/20/2016","2,831.88","2,850.88","2,850.88","2,815.70","","-0.67%"
"12/19/2016","2,850.88","2,863.98","2,863.98","2,847.19","","-0.46%"
"12/16/2016","2,863.98","2,859.93","2,872.75","2,852.45","","0.14%"
"12/15/2016","2,859.93","2,895.30","2,895.30","2,849.19","","-1.22%"
"12/14/2016","2,895.30","2,916.07","2,923.34","2,894.76","","-0.71%"
"12/13/2016","2,916.07","2,922.56","2,925.35","2,888.33","","-0.22%"
"12/12/2016","2,922.56","2,989.46","2,993.72","2,913.90","","-2.24%"
"12/09/2016","2,989.46","2,969.73","3,000.73","2,962.83","","0.66%"
"12/08/2016","2,969.73","2,969.60","2,980.02","2,966.43","","0.00%"
"12/07/2016","2,969.60","2,956.52","2,969.60","2,944.91","","0.44%"
"12/06/2016","2,956.52","2,960.29","2,968.52","2,954.55","","-0.13%"
"12/05/2016","2,960.29","3,004.76","3,004.76","2,949.19","","-1.48%"
"12/02/2016","3,004.76","3,032.56","3,032.56","2,994.16","","-0.92%"
"12/01/2016","3,032.56","3,012.87","3,043.67","3,012.87","","0.65%"
"11/30/2016","3,012.87","3,036.97","3,039.11","3,004.43","","-0.79%"
"11/29/2016","3,036.97","3,014.29","3,050.68","3,004.01","","0.75%"
"11/28/2016","3,014.29","3,002.47","3,030.45","3,002.47","","0.39%"
"11/25/2016","3,002.47","2,976.05","3,002.64","2,955.52","","0.89%"
"11/24/2016","2,976.05","2,965.12","2,991.78","2,958.52","","0.37%"
"11/23/2016","2,965.12","2,955.37","2,977.83","2,955.37","","0.33%"
"11/22/2016","2,955.37","2,935.55","2,956.15","2,935.55","","0.68%"
"11/21/2016","2,935.55","2,915.62","2,953.33","2,911.85","","0.68%"
"11/18/2016","2,915.62","2,928.11","2,935.51","2,912.80","","-0.43%"
"11/17/2016","2,928.11","2,921.57","2,928.75","2,908.30","","0.22%"
"11/16/2016","2,921.57","2,921.77","2,925.38","2,912.87","","-0.01%"
"11/15/2016","2,921.77","2,919.57","2,923.33","2,911.01","","0.08%"
"11/14/2016","2,919.57","2,909.97","2,933.78","2,904.26","","0.33%"
"11/11/2016","2,909.97","2,895.19","2,914.12","2,887.69","","0.51%"
"11/10/2016","2,895.19","2,865.06","2,905.00","2,865.06","","1.05%"
"11/09/2016","2,865.06","2,877.62","2,880.36","2,838.47","","-0.44%"
"11/08/2016","2,877.62","2,865.56","2,887.34","2,865.56","","0.42%"
"11/07/2016","2,865.56","2,861.54","2,870.42","2,853.53","","0.14%"
"11/04/2016","2,861.54","2,869.75","2,880.07","2,857.01","","-0.29%"
"11/03/2016","2,869.75","2,847.46","2,879.93","2,840.67","","0.78%"
"11/02/2016","2,847.46","2,868.40","2,868.40","2,845.44","","-0.73%"
"11/01/2016","2,868.40","2,848.25","2,868.40","2,846.91","","0.71%"
"10/31/2016","2,848.25","2,851.71","2,851.80","2,834.52","","-0.12%"
"10/28/2016","2,851.71","2,857.84","2,873.69","2,849.36","","-0.21%"
"10/27/2016","2,857.84","2,867.19","2,867.19","2,849.53","","-0.33%"
"10/26/2016","2,867.19","2,879.10","2,879.10","2,862.82","","-0.41%"
"10/25/2016","2,879.10","2,878.20","2,884.69","2,871.19","","0.03%"
"10/24/2016","2,878.20","2,847.77","2,888.84","2,847.77","","1.07%"
"10/21/2016","2,847.77","2,841.65","2,856.90","2,831.39","","0.22%"
"10/20/2016","2,841.65","2,838.87","2,846.52","2,836.55","","0.10%"
"10/19/2016","2,838.87","2,842.73","2,852.61","2,833.69","","-0.14%"
"10/18/2016","2,842.73","2,807.89","2,842.73","2,804.58","","1.24%"
"10/17/2016","2,807.89","2,830.07","2,833.33","2,801.83","","-0.78%"
"10/14/2016","2,830.07","2,827.04","2,830.97","2,813.62","","0.11%"
"10/13/2016","2,827.04","2,827.73","2,832.38","2,820.22","","-0.02%"
"10/12/2016","2,827.73","2,833.36","2,833.75","2,818.61","","-0.20%"
"10/11/2016","2,833.36","2,822.50","2,834.54","2,821.26","","0.38%"
"10/10/2016","2,822.50","2,786.76","2,822.50","2,786.76","","1.28%"
"09/30/2016","2,786.76","2,786.76","2,786.76","2,786.76","","0.31%"
"09/29/2016","2,778.05","2,768.40","2,788.32","2,768.40","","0.35%"
"09/28/2016","2,768.40","2,776.08","2,778.22","2,765.90","","-0.28%"
"09/27/2016","2,776.08","2,759.85","2,776.08","2,754.69","","0.59%"
"09/26/2016","2,759.85","2,806.76","2,806.76","2,759.74","","-1.67%"
"09/23/2016","2,806.76","2,818.48","2,820.98","2,806.16","","-0.42%"
